species,lat,lon,country,year
Paratya norfolkensis,-29.054722,167.95389,Norfolk Island,2009.0
Paratya norfolkensis,-31.55,159.08333,Australia,1977.0
Paratya norfolkensis,-29.05,167.95,Norfolk Island,
Sacalia quadriocellata,19.049673,109.201426,China,2025.0
Sacalia quadriocellata,22.22193,114.07648,Hong Kong,2023.0
Sacalia quadriocellata,12.280675,108.870431,Viet Nam,2020.0
Sacalia quadriocellata,17.0214,106.2904,Lao People’s Democratic Republic,2009.0
Sacalia quadriocellata,15.617527,107.724916,Viet Nam,2006.0
Sacalia quadriocellata,21.666147,110.91989,China,2004.0
Sacalia quadriocellata,19.134467,109.957067,China,1999.0
Sacalia quadriocellata,21.454167,105.641389,Viet Nam,1997.0
Sacalia quadriocellata,21.75,105.16666,Viet Nam,1996.0
Sacalia quadriocellata,18.117283,103.763756,Thailand,
Lancaris kumariae,6.934015,80.559572,Sri Lanka,2017.0
Palaemonetes mesopotamicus,36.7,40.183333,Syrian Arab Republic,1989.0
Palaemonetes mesopotamicus,36.583333,40.45,Syrian Arab Republic,1989.0
Palaemonetes mesopotamicus,36.6014,36.0802,Türkiye,1954.0
Palaemonetes mesopotamicus,36.38958,36.40559,Türkiye,
Palaemonetes mesopotamicus,35.1425,40.43083,Syrian Arab Republic,
Macrobrachium purpureamanus,0.779582,103.468243,Indonesia,
Caridina apodosis,22.590074,114.066833,China,2020
Caridina apodosis,22.472285,114.192839,Hong Kong,2020
Caridina apodosis,22.408829,114.194104,Hong Kong,2017
Cryphiops luscus,15.966399,-90.749964,Guatemala,2025
Cryphiops luscus,16.158333,-91.658333,Mexico,1986
Cryphiops luscus,-22.858218,-43.224195,Brazil,1951
Caridina subventralis,-1.290714,29.917044,Uganda,
Typhlatya rogersi,-7.9921,-14.3949,"Saint Helena, Ascension and Tristan da Cunha",2008
Typhlatya rogersi,-7.93,-14.4,"Saint Helena, Ascension and Tristan da Cunha",1976
Eua mauga,-13.92,-171.72,Samoa,1909.0
Eua mauga,-13.92,-171.75,Samoa,1909.0
Partula vanikorensis,-11.704633,166.9747,Solomon Islands,2016.0
Partula vanikorensis,-17.69484,-149.3676,French Polynesia,
Partula vanikorensis,-11.61667,166.96667,Solomon Islands,
Partula vanikorensis,-9.0,-139.5,French Polynesia,
Partula assimilis,-21.22825,-159.772639,Cook Islands,2015.0
Partula assimilis,-21.2706,-159.7582,Cook Islands,1984.0
Partula assimilis,-22.43,-151.33,French Polynesia,1955.0
Partula assimilis,22.17,113.55,Cook Islands,
Partula assimilis,14.7,-9.52,Cook Islands,
Partula assimilis,-20.86478,-158.74707,Cook Islands,
Partula assimilis,-16.81887,-151.43864,French Polynesia,
Partula assimilis,-17.910475,-150.585709,French Polynesia,
Samoana stevensoniana,-13.659783,-172.431941,Samoa,1965.0
Samoana stevensoniana,-13.92,-171.75,Samoa,1909.0
Samoana stevensoniana,-13.83,-171.73,Samoa,
Samoana stevensoniana,-16.820312,-151.448495,French Polynesia,
Samoana stevensoniana,-13.833333,-171.75,Samoa,
Kuschelita inflata,-39.5994,176.726,New Zealand,1972
Kuschelita inflata,-34.439583,172.817472,New Zealand,1969
Kuschelita mica,-40.949,172.834,New Zealand,2020
Kuschelita mica,-41.3642,173.102,New Zealand,1973
Potamopyrgus acus,-37.4606,174.743,New Zealand,1981
Potamopyrgus oppidanus,-41.270055,174.775125,New Zealand,2025.0
Potamopyrgus oppidanus,-41.222328,174.642216,New Zealand,2019.0
Procryptotermes fryeri,-9.43202,46.4495,Seychelles,1908
Coptottigia cristata,-4.644897,55.401337,Seychelles,2015
Coptottigia cristata,-4.702468,55.506174,Seychelles,2015
Coneuplecta turrita,20.3912,121.9363,Philippines,2001.0
Coneuplecta turrita,7.30365,134.484314,Palau,1995.0
Coneuplecta turrita,7.353611,134.498056,Palau,1995.0
Coneuplecta turrita,7.278611,134.435833,Palau,1995.0
Coneuplecta turrita,7.2675,134.335556,Palau,1995.0
Coneuplecta turrita,7.231389,134.370556,Palau,1995.0
Coneuplecta turrita,20.466667,121.983333,Philippines,1987.0
Coneuplecta turrita,20.466667,122.983333,Philippines,1985.0
Coneuplecta turrita,20.416667,121.95,Philippines,1985.0
Coneuplecta turrita,7.377627,134.581874,Palau,1985.0
Coneuplecta turrita,7.022222,134.241667,Palau,1985.0
Coneuplecta turrita,10.05,123.55,Philippines,
Coneuplecta turrita,18.20248,121.64675,Philippines,
Coneuplecta turrita,7.9177,123.6745,Philippines,
Coneuplecta turrita,13.9164,121.1795,Philippines,
Coneuplecta turrita,10.2048,122.9888,Philippines,
Coneuplecta turrita,10.0,118.75,Philippines,
Madascincus arenicola,-19.041636,46.684937,Madagascar,
Gigantidas horikoshii,23.0806,142.3252,Japan,
Gigantidas horikoshii,26.7083,141.0833,Japan,
Gigantidas horikoshii,26.700001,-141.083298,,
Semperdon kororensis,7.266,134.4505,Palau,2007
Semperdon kororensis,7.28567,134.28192,Palau,2005
Semperdon kororensis,7.1626,134.3745,Palau,1998
Semperdon xyleborus,7.2256,134.3831,Palau,2005
Semperdon xyleborus,7.302567,134.484717,Palau,1995
Semperdon xyleborus,7.276944,134.305556,Palau,1995
Semperdon xyleborus,7.3525,134.499722,Palau,1995
Semperdon xyleborus,7.307778,134.412778,Palau,1995
Rhinotus albifrons,-4.316667,55.733333,Seychelles,1972
Spirobolellus simplex,-4.333333,55.75,Seychelles,1951
Etheostoma chermocki,33.687353,-86.640319,United States of America,2025.0
Etheostoma chermocki,33.616761,-86.728311,United States of America,2025.0
Etheostoma chermocki,33.657671,-86.685051,United States of America,2025.0
Etheostoma chermocki,33.769003,-86.61161,United States of America,2024.0
Etheostoma chermocki,33.750425,-86.779227,United States of America,2023.0
Etheostoma chermocki,33.640129,-86.620871,United States of America,2023.0
Etheostoma chermocki,33.731887,-86.755961,United States of America,2022.0
Etheostoma chermocki,33.794455,-86.701307,United States of America,2019.0
Etheostoma chermocki,32.976667,-85.740278,United States of America,1996.0
Etheostoma chermocki,33.249,-86.672,United States of America,
Etheostoma marmorpinnum,35.843603,-83.945218,United States of America,2004
Leptobrachella khasiorum,24.5903,95.8075,Myanmar,2019
Abronia campbelli,14.614404,-89.858576,Guatemala,2017.0
Abronia campbelli,14.670334,-89.975498,Guatemala,2013.0
Abronia campbelli,14.691126,-89.946594,Guatemala,2012.0
Abronia campbelli,14.766667,-89.95,Guatemala,1992.0
Anolis bicaorum,16.077553,-86.984509,Honduras,2024.0
Anolis bicaorum,16.067791,-86.928979,Honduras,2024.0
Anolis bicaorum,16.181561,-86.946265,Honduras,2023.0
Anolis bicaorum,16.044619,-86.818931,Honduras,2023.0
Anolis bicaorum,16.15818,-86.844988,Honduras,2023.0
Anolis bicaorum,16.00347,-86.965391,Honduras,2023.0
Anolis bicaorum,16.061434,-86.829928,Honduras,2022.0
Anolis bicaorum,16.032611,-86.880355,Honduras,2022.0
Anolis bicaorum,-86.88242,107.9,Honduras,2017.0
Anolis bicaorum,16.343889,-87.033889,Honduras,2010.0
Anolis bicaorum,16.154001,-86.999338,Honduras,2010.0
Anolis bicaorum,16.3,-86.55,Honduras,1971.0
Anolis kreutzi,15.5302,-87.2939,Honduras,2010.0
Anolis kreutzi,15.442357,-87.272616,Honduras,2008.0
Anolis kreutzi,15.437,-87.723,Honduras,
Anolis kreutzi,15.0,-87.0,Honduras,
Anolis monteverde,10.336627,-84.744805,Costa Rica,2023.0
Anolis monteverde,10.241661,-84.878564,Costa Rica,2023.0
Anolis monteverde,10.377857,-84.74983,Costa Rica,2008.0
Anolis monteverde,10.30004,-84.81655,Costa Rica,1987.0
Anolis morazani,15.0086,-87.0989,Honduras,2013
Anolis morazani,15.049129,-87.044589,Honduras,2006
Anolis morazani,15.151846,-87.001765,Honduras,2006
Anolis utilensis,16.168513,-86.866378,Honduras,2021
Anolis utilensis,16.120343,-86.802936,Honduras,2021
Anolis utilensis,16.142859,-86.995901,Honduras,2018
Anolis utilensis,16.102057,-86.908603,Honduras,2018
Anolis utilensis,16.036202,-86.830104,Honduras,2010
Anolis villai,12.19162,-83.098537,Nicaragua,2023
Anolis villai,12.077857,-83.008234,Nicaragua,2023
Anolis villai,12.123884,-83.128562,Nicaragua,2023
Anolis villai,12.090314,-83.151925,Nicaragua,2010
Pristidactylus casuhatiensis,-38.020318,-61.99018,Argentina,2026.0
Pristidactylus casuhatiensis,-38.084121,-61.878005,Argentina,2024.0
Pristidactylus casuhatiensis,-38.191093,-62.193081,Argentina,2024.0
Pristidactylus casuhatiensis,-38.170336,-62.014722,Argentina,2024.0
Pristidactylus casuhatiensis,-38.120865,-62.109983,Argentina,2022.0
Pristidactylus casuhatiensis,-38.075283,-62.034499,Argentina,2008.0
Pristidactylus casuhatiensis,-38.15,-61.8,Argentina,1968.0
Aristelliger reyesi,23.195912,-81.153946,Cuba,
Dendrophidion boshelli,5.411944,-74.991667,Colombia,2021
Dendrophidion boshelli,5.62037,-74.95769,Colombia,2015
Dendrophidion boshelli,5.61484,-74.94874,Colombia,2014
Dendrophidion boshelli,5.343742,-74.490636,Colombia,2013
Dendrophidion boshelli,7.065278,-73.854722,Colombia,1974
Dendrophidion boshelli,5.447926,-74.514745,Colombia,1943
Tantilla insulamontana,-3.48859,-79.27592,Ecuador,2018
Tantilla insulamontana,-3.226459,-79.27496,Ecuador,2017
Tantilla insulamontana,-3.37019,-79.43875,Ecuador,2012
Tantilla insulamontana,-3.2587,-79.201727,Ecuador,2011
Tantilla insulamontana,-3.33992,-79.27258,Ecuador,2011
Tantilla insulamontana,-3.22,-79.2,Ecuador,1959
Tantilla petersi,0.563477,-78.01252,Ecuador,2023.0
Tantilla petersi,0.584174,-78.358751,Ecuador,2021.0
Tantilla petersi,0.482032,-78.229889,Ecuador,2020.0
Tantilla petersi,0.510365,-78.046569,Ecuador,2018.0
Tantilla petersi,0.383333,-77.933333,Ecuador,1934.0
Tantilla petersi,0.366667,-78.1167,Ecuador,
Tantilla tritaeniata,16.552013,-85.912201,Honduras,2022
Tantilla tritaeniata,16.508633,-85.916461,Honduras,2017
Tantilla tritaeniata,16.48,-85.85,Honduras,1990
Acanthobrama hadiyahensis,25.55,38.7333,Saudi Arabia,1981.0
Acanthobrama hadiyahensis,25.7,39.5167,Saudi Arabia,1981.0
Coniophanes andresensis,12.5697,-81.667564,Colombia,2022.0
Coniophanes andresensis,12.508779,-81.729295,Colombia,1967.0
Enulius bifoveatus,16.492239,-85.883217,Honduras,2020.0
Enulius bifoveatus,16.5,-85.8,Honduras,2007.0
Enulius bifoveatus,16.0,-86.0,Honduras,
Anolis tenorioensis,10.71,-85.03,Costa Rica,
Stagnicola utahensis,41.629107,-112.416688,United States of America,2021.0
Stagnicola utahensis,38.02916,-111.51466,United States of America,1955.0
Stagnicola utahensis,41.98,-111.33,United States of America,1948.0
Stagnicola utahensis,41.90918,-111.37873,United States of America,1948.0
Stagnicola utahensis,42.00038,-111.4008,United States of America,1948.0
Stagnicola utahensis,40.23,-111.65,United States of America,1947.0
Stagnicola utahensis,40.16745,-111.74493,United States of America,1947.0
Stagnicola utahensis,41.624303,-112.343106,United States of America,1932.0
Stagnicola utahensis,40.209983,-111.824151,United States of America,1931.0
Stagnicola utahensis,40.334725,-111.895534,United States of America,1927.0
Stagnicola utahensis,40.318849,-111.730777,United States of America,1927.0
Stagnicola utahensis,40.114955,-111.654923,United States of America,1927.0
Stagnicola utahensis,41.894036,-111.899743,United States of America,1927.0
Stagnicola utahensis,41.825494,-111.322426,United States of America,1927.0
Stagnicola utahensis,42.12222,-111.31389,United States of America,1916.0
Stagnicola utahensis,40.35544,-111.85249,United States of America,1916.0
Stagnicola utahensis,45.58308,-115.66593,United States of America,
Stagnicola utahensis,42.1775,-78.49972,United States of America,
Stagnicola utahensis,42.18361,-79.42556,United States of America,
Stagnicola utahensis,41.936324,-111.337704,United States of America,
Stagnicola utahensis,42.1134,-111.3662,United States of America,
Stagnicola utahensis,41.632253,-111.24451,United States of America,
Stagnicola bonnevillensis,41.320023,-111.966964,United States of America,1953.0
Stagnicola bonnevillensis,38.715517,-112.967732,United States of America,1937.0
Stagnicola bonnevillensis,41.74611,-113.10556,United States of America,
Stagnicola bonnevillensis,39.045155,-112.476075,United States of America,
Stagnicola bonnevillensis,40.727167,-112.165778,United States of America,
Neoarius taylori,-6.78,141.61,Papua New Guinea,1975.0
Nilssonia nigricans,26.774553,93.311053,India,2025.0
Nilssonia nigricans,26.78163,92.933849,India,2025.0
Nilssonia nigricans,22.236063,91.992244,Bangladesh,2025.0
Nilssonia nigricans,22.205437,91.850861,Bangladesh,2024.0
Nilssonia nigricans,26.670506,93.35939,India,2024.0
Nilssonia nigricans,22.338608,91.970191,Bangladesh,2024.0
Nilssonia nigricans,26.685803,93.263836,India,2023.0
Nilssonia nigricans,26.788879,93.546981,India,2023.0
Nilssonia nigricans,26.3944,89.5027,India,2022.0
Nilssonia nigricans,26.703169,92.997436,India,2022.0
Nilssonia nigricans,26.085313,91.770892,India,2021.0
Nilssonia nigricans,26.453469,92.849277,India,2020.0
Nilssonia nigricans,26.16427,91.707664,India,2019.0
Nilssonia nigricans,26.574222,93.189972,India,2019.0
Nilssonia nigricans,26.660282,93.564963,India,2017.0
Nilssonia nigricans,26.7267,93.1479,India,2017.0
Nilssonia nigricans,26.236667,89.40541,India,2014.0
Nilssonia nigricans,25.67,92.95,India,2014.0
Nilssonia nigricans,24.18,92.17,India,2012.0
Nilssonia nigricans,24.49,92.47,India,2012.0
Nilssonia nigricans,24.35,92.22,India,2012.0
Nilssonia nigricans,24.51,92.21,Bangladesh,2012.0
Nilssonia nigricans,27.3,95.22,India,2010.0
Nilssonia nigricans,23.31,91.31,India,2009.0
Nilssonia nigricans,23.5863,81.173004,India,
Nilssonia leithii,18.144116,73.704433,India,2025.0
Nilssonia leithii,18.154079,73.835704,India,2024.0
Nilssonia leithii,18.056929,73.92379,India,2024.0
Nilssonia leithii,12.217027,77.548493,India,2023.0
Nilssonia leithii,19.279243,73.059713,India,2022.0
Nilssonia leithii,18.7722,73.7248,India,2022.0
Nilssonia leithii,18.737576,73.674663,India,2022.0
Nilssonia leithii,12.302998,77.439942,India,2022.0
Nilssonia leithii,12.312042,77.584354,India,2022.0
Nilssonia leithii,12.767973,75.430008,India,2021.0
Nilssonia leithii,19.906871,73.83291,India,2020.0
Nilssonia leithii,12.412334,77.873825,India,2019.0
Nilssonia leithii,17.39189,73.740433,India,2019.0
Nilssonia leithii,20.058956,73.790985,India,2019.0
Nilssonia leithii,19.997448,73.789803,India,2019.0
Nilssonia leithii,19.979008,73.886719,India,2019.0
Nilssonia leithii,20.010899,73.73896,India,2018.0
Nilssonia leithii,12.131405,77.6561,India,1998.0
Nilssonia leithii,-1.54783,29.251941,"Congo, Democratic Republic of the",
Nilssonia leithii,22.0,98.0,Myanmar,
Nilssonia leithii,28.477214,84.369716,Nepal,
Triplophysa gejiuensis,23.27,103.15,China,1979.0
Juturnia brunei,30.95,-103.78,United States of America,1998
Videna pagodula,7.276944,134.305556,Palau,1995.0
Videna pagodula,7.2583,134.4472,Palau,1985.0
Videna pagodula,7.011111,134.236111,Palau,1985.0
Videna pagodula,7.1458,134.3722,Palau,1985.0
Videna pumila,7.340278,134.459722,Palau,1995.0
Videna pumila,7.264444,134.448056,Palau,1985.0
Videna pumila,7.011111,134.236111,Palau,1985.0
Videna pumila,7.1458,134.3722,Palau,1985.0
Batagur baska,25.061803,88.308066,India,2023.0
Batagur baska,21.812288,88.755924,India,2023.0
Batagur baska,21.826383,88.92387,India,2023.0
Batagur baska,21.842288,89.021218,Bangladesh,2023.0
Batagur baska,21.804399,88.746296,India,2022.0
Batagur baska,21.596727,88.974022,India,2022.0
Batagur baska,21.530278,88.854214,India,2022.0
Batagur baska,21.988962,88.755847,India,2022.0
Batagur baska,16.557174,96.102128,Myanmar,2022.0
Batagur baska,22.588278,89.451223,Bangladesh,2019.0
Batagur baska,22.284586,88.604788,India,2018.0
Batagur baska,21.894177,88.866134,India,2017.0
Batagur baska,22.18,88.39,India,2010.0
Batagur baska,22.216667,88.083333,India,
Batagur baska,7.18788,100.60642,Thailand,
Batagur baska,7.5,100.25,Thailand,
Batagur baska,16.5,97.63,Myanmar,
Batagur baska,23.673729,90.43213,Bangladesh,
Batagur baska,11.333119,103.46219,Cambodia,
Boettgeria obesiuscula,32.67,-16.75,Portugal,
Ameerega planipaleae,-10.6167,-75.3833,Peru,1996
Cyclura stejnegeri,18.108341,-67.827047,Puerto Rico,2025.0
Cyclura stejnegeri,18.079464,-67.890014,Puerto Rico,2025.0
Cyclura stejnegeri,18.194804,-67.988495,Puerto Rico,2025.0
Cyclura stejnegeri,18.069724,-67.980934,Puerto Rico,2025.0
Cyclura stejnegeri,18.176838,-67.860724,Puerto Rico,2023.0
Cyclura stejnegeri,18.048265,-67.944022,Puerto Rico,2019.0
Cyclura stejnegeri,18.03834,-67.982088,Puerto Rico,1994.0
Cyclura stejnegeri,18.0333,-63.1167,United States of America,1930.0
Brachylophus vitiensis,-17.795644,177.047563,Fiji,2026.0
Brachylophus vitiensis,-17.654539,177.144064,Fiji,2025.0
Brachylophus vitiensis,-17.618073,177.157534,Fiji,2025.0
Brachylophus vitiensis,-17.752083,177.140232,Fiji,2025.0
Brachylophus vitiensis,-17.672452,168.32225,Vanuatu,2025.0
Brachylophus vitiensis,-17.799992,177.150051,Fiji,2024.0
Brachylophus vitiensis,-33.824444,151.2411,Australia,2016.0
Brachylophus vitiensis,-17.343193,177.025534,Fiji,2003.0
Brachylophus vitiensis,-17.609722,177.03362,Fiji,2001.0
Brachylophus vitiensis,-16.85,178.3,Fiji,1990.0
Brachylophus vitiensis,-16.966667,177.38333,Fiji,1990.0
Brachylophus vitiensis,-16.25,178.33,Fiji,1979.0
Brachylophus vitiensis,-18.0,178.0,Fiji,1979.0
Brachylophus vitiensis,-17.0,178.0,Fiji,
Brachylophus vitiensis,-17.328056,177.13556,Fiji,
Squatina occulta,-25.633333,-48.416667,Brazil,2006.0
Squatina occulta,-19.699444,-39.394444,Brazil,2000.0
Squatina occulta,-28.92,-48.58,Brazil,1994.0
Squatina occulta,-33.466667,-52.17,Brazil,1982.0
Squatina occulta,-33.466667,-52.283333,Brazil,1982.0
